"ABN","Charity_Legal_Name","Other_Organisation_Names","Address_Type","Address_Line_1","Address_Line_2","Address_Line_3","Town_City","State","Postcode","Country","Charity_Website","Registration_Date","Date_Organisation_Established","Charity_Size","Number_of_Responsible_Persons","Financial_Year_End","Operates_in_ACT","Operates_in_NSW","Operates_in_NT","Operates_in_QLD","Operates_in_SA","Operates_in_TAS","Operates_in_VIC","Operates_in_WA","Operating_Countries","PBI","HPC","Preventing_or_relieving_suffering_of_animals","Advancing_Culture","Advancing_Education","Advancing_Health","Promote_or_oppose_a_change_to_law__government_poll_or_prac","Advancing_natual_environment","Promoting_or_protecting_human_rights","Purposes_beneficial_to_ther_general_public_and_other_analogous","Promoting_reconciliation__mutual_respect_and_tolerance","Advancing_Religion","Advancing_social_or_public_welfare","Advancing_security_or_safety_of_Australia_or_Australian_public","Aboriginal_or_TSI","Adults","Aged_Persons","Children","Communities_Overseas","Early_Childhood","Ethnic_Groups","Families","Females","Financially_Disadvantaged","Gay_Lesbian_Bisexual","General_Community_in_Australia","Males","Migrants_Refugees_or_Asylum_Seekers","Other_Beneficiaries","Other_Charities","People_at_risk_of_homelessness","People_with_Chronic_Illness","People_with_Disabilities","Pre_Post_Release_Offenders","Rural_Regional_Remote_Communities","Unemployed_Person","Veterans_or_their_families","Victims_of_crime","Victims_of_Disasters","Youth","Income","Person 1","Person 2","Person 3","Person 4","Person 5","Person 6","Person 7","Person 8","Person 9","Person 10","Person 11","Person 12","Person 13","Person 14","Person 15","Person 16","Person 17","Person 18","Person 19","Person 20","Person 21","Person 22","Person 23","Person 24","Person 25","Person 26","Person 27","Person 28","Person 29","Person 30"
44621221644,"The Trustee For The L.D.S. Fast Offering Fund",,"Business","756 Pennant Hills Rd",,,"Carlingford","New South Wales",2118,"Australia",,"03/12/2012","01/01/1980","Large",5,"30-Jun",,,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,"Y",,"Y",,"Y",,,,,"Y",,,,,"Y",,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44627282615,"Dana Asia Limited",,"Business","Suite 2 Level 4","56 Station Street","Australia","Parramatta","NSW",2150,"Australia","http://www.danaasia.org","03/07/2018","03/07/2018","Large",7,"30-Jun",,,,,,,,,"PHL","Y",,,,"Y",,,,,,,,"Y",,,,,,"Y",,,"Y",,"Y",,,,"Y","Y",,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44628441919,"Patch Theatre Company Incorporated",,"Business","L 1 154 Angas St",,,"Adelaide","South Australia",5000,"Australia","www.patchtheatre.org.au","03/12/2012","01/01/1973","Large",4,"31-Dec",,"Y","Y","Y","Y",,"Y","Y","CHN, NZL",,,,"Y",,,,,,,,,,,,,,"Y","Y","Y",,"Y",,"Y",,"Y",,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44655008062,"Manly West P&C Association",,"Business","98 Griffiths St",,,"Balgowlah","New South Wales",2093,"Australia","www.manlywestpandc.org.au","03/12/2012","31/12/1947","Large",4,"31-Dec",,"Y",,,,,,,,,,,,"Y",,,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44661638970,"St George Foundation Trust",,"Business","Level 18, Westpac Place","275 Kent Street",,"Sydney","NSW",2000,"Australia","www.stgeorgefoundation.com.au","03/12/2012","01/01/1989","Large",9,"30-Sep","Y","Y","Y","Y","Y",,"Y","Y",,,,,,,,,,,,,,,,,,,"Y",,"Y",,"Y",,"Y",,"Y",,,,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44663637532,"Early Links Inclusion Support Service Incorporated",,"Business","19 Galway Bay Dr",,,"Ashtonfield","New South Wales",2323,"Australia","www.earlylinks.org.au","03/12/2012","01/01/1981","Large",11,"30-Jun",,"Y",,,,,,,,"Y",,,,,,,,,,,,,,"Y","Y","Y","Y",,"Y","Y","Y","Y","Y","Y",,"Y","Y",,,,,"Y",,"Y","Y","Y",,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44665455609,"Victorian Aboriginal Child Care Agency Co Op Ltd",,"Business","332-340 Bell St",,,"Preston","Victoria",3072,"Australia","vacca.org","03/12/2012","01/01/1978","Large",3,"30-Jun",,,,,,,,,,"Y",,,"Y",,,,,,,"Y",,"Y",,"Y","Y","Y","Y",,"Y",,"Y",,"Y",,,,,,,"Y",,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44671083883,"Community Hubs Australia Limited",,"Business","L 31 367 Collins St",,,"Melbourne","Victoria",3000,"Australia","www.communityhubs.org.au","03/12/2012","01/01/2012","Large",7,"30-Jun",,,,,,,"Y",,,"Y",,,,,,,,,,,,,,,"Y",,,,"Y","Y","Y",,,,,,"Y",,,,,,,"Y",,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44681920901,"Trinity College Colac Inc",,"Business","119 Hart Street",,,"Colac","VIC",3250,,,"03/12/2012","31/12/1965","Large",12,"31-Dec",,,,,,,"Y",,,,,,,"Y",,,,,,,"Y",,,"Y",,,"Y",,,,,,,,,,,,,,,"Y",,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44686191895,"The Trustee For James Goold Trust",,"Business",,,,,,,"Australia",,"03/12/2012","01/01/1991","Large",9,"30-Jun",,,,,,,,,,,,,,,,,,,,,,,,,,,"Y",,"Y",,,"Y","Y",,,,,,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44711074857,"Independent Schools Victoria Incorporated",,"Business","22-40 Rosslyn St",,,"West Melbourne","Victoria",3003,"Australia","https://is.vic.edu.au","03/12/2012","31/12/1948","Large",14,"31-Dec",,,,,,,"Y",,,,,,,"Y",,,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44715437831,"Anglican Church Of Australia Narrabeen",,"Business","5-9 Clarke St",,,"Narrabeen","New South Wales",2101,"Australia","www.stfaiths.church","03/12/2012","31/12/1896","Large",8,"31-Dec",,"Y",,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44730854804,"Mount La Verna Retirement Village Inc",,"Business","St Francis Hostel",,,"Gwelup","Western Australia",6018,"Australia","http://www.laverna.org.au","03/12/2012","01/01/1991","Large",9,"30-Jun",,,,,,,,"Y",,"Y",,,,,,,,,,,,,,,,"Y",,,,"Y",,"Y","Y",,,"Y",,,,,"Y","Y",,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44785356388,"Mount Gambier Private Hospital Inc",,"Business","276-300 Wehl St N",,,"Mount Gambier","South Australia",5290,"Australia","www.mountgambierprivatehospital.org.au","03/12/2012","01/01/1997","Large",5,"30-Jun",,,,,"Y",,,,,,,,,,,,,,,,,,,"Y","Y","Y","Y",,"Y","Y","Y","Y",,"Y","Y","Y","Y",,,,"Y","Y",,"Y",,"Y",,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44788409937,"The Trustee For The Shine On Foundation",,"Business",,,,,,,,,"03/12/2012","01/01/2005","Large",10,"30-Jun","Y","Y","Y",,"Y","Y","Y","Y",,,,,,,"Y",,,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44792123447,"D A M E C Incorporated",,"Business","Po Box 86",,,"Liverpool","New South Wales",1871,"Australia","www.damec.org.au","03/12/2012","01/01/1989","Large",4,"30-Jun",,"Y",,,,,,,,,"Y",,,,,,,,,,,,,"Y","Y",,,,,"Y","Y","Y",,"Y","Y","Y","Y",,,"Y",,"Y","Y",,"Y",,"Y","Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44814334397,"Nascha Inc",,"Business","U 6 10 Whipple St",,,"Balcatta","Western Australia",6021,"Australia","www.nascha.org.au","03/12/2012","01/01/1991","Large",8,"30-Jun",,,,,,,,"Y",,"Y",,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44834585067,"The Uniting Church In Australia Property Trust (NT)",,"Business","2 Railway Street",,,"Parap","NT",820,"Australia","www.ns.uca.org.au","03/12/2012","01/01/1977","Large",3,"31-Dec",,,"Y",,"Y",,,"Y",,,,,,,,,,,,,"Y",,,,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44835163526,"Community Gateway Limited",,"Business","17 Auburn Street",,,"Wollongong","NSW",2500,"Australia","www.communitygateway.net.au","03/12/2012","01/01/1988","Large",7,"30-Jun",,"Y",,,,,,,,"Y",,,,,,,,,"Y",,,"Y",,,,"Y",,,,,,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44844868930,"Aesop Australia Foundation",,"Business","25 Smith St",,,"Fitzroy","Victoria",3065,"Australia","https://www.aesopfoundation.org/","13/09/2016","13/09/2016","Large",5,"31-Dec",,"Y",,,,"Y","Y",,,,,,,,,,,,"Y",,,,,"Y",,,"Y",,"Y",,,,,,,,"Y","Y",,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44876734492,"Cobram Anglican Grammar School",,"Business","5 Wollaston Road",,,"Mount Claremont","WA",6010,,,"26/02/2015","01/01/2000","Large",10,"31-Dec",,,,,,,"Y",,,,,,,"Y",,,,,,,,,,,,,"Y",,"Y",,,,,,"Y",,,,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44877224580,"Southern Migrant And Refugee Centre Inc",,"Business",,,,,,,"Australia","https://www.smrc.org.au/","03/12/2012","01/01/1993","Large",13,"30-Jun",,,,,,,"Y",,,"Y",,,,,,,,,,,,,,,,,,,,"Y",,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44882391796,"Toowoomba Anglican School",,"Business","Toowoomba Preparatory School",,,"East Toowoomba","Queensland",4350,"Australia","www.taschool.qld.edu.au","03/12/2012","31/12/1910","Large",22,"31-Dec",,,,"Y",,,,,,,,,,"Y",,,,,,,,,,,,,"Y",,"Y",,,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44883910806,"Hamilton Child Care Centre Inc",,"Business","207 Denison St",,,"Hamilton","New South Wales",2303,"Australia","http://www.hamiltonchildcare.com.au","03/12/2012","01/01/1985","Large",7,"31-Dec",,"Y",,,,,,,,,,,,"Y",,,,,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44886074316,"The Winepress Berwick Assembly Of God Church Inc",,"Business","54-60 Intrepid St",,,"Berwick","Victoria",3806,"Australia","www.winepress.org.au","03/12/2012","01/01/1999","Large",5,"31-Dec",,,,,,,"Y",,,,,,,,,,,,,,"Y","Y",,,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44913090262,"Parramatta Holroyd Family Support Inc",,"Business","37 Collins St",,,"Pendle Hill","New South Wales",2145,"Australia","www.phfs.org.au","03/12/2012","01/01/1976","Large",4,"30-Jun",,"Y",,,,,,,,"Y",,,,,,,,,,,,,,"Y",,,"Y",,"Y","Y","Y","Y",,"Y",,"Y","Y",,,,,,,,,,"Y",,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44945150299,"Live And Learn Environmental Education Society Incorporated",,"Business","247-251 Flinders Lane",,,"Melbourne","Victoria",3000,"Australia","www.livelearn.org","03/12/2012","01/01/1996","Large",9,"30-Jun",,,,,,,,,"PNG, SLB, TON, TUV","Y",,,,,,,,,,,,"Y",,,,,,"Y",,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44950767752,"Early Childhood Australia Inc",,"Business","ACT","3/16 Mildura Street",,"Fyshwick","ACT",2609,"Australia","www.earlychildhoodaustralia.org.au","03/12/2012","31/12/1937","Large",12,"30-Jun",,,,,,,,,,,,,,"Y",,"Y",,"Y",,"Y",,"Y",,,,,"Y",,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44962667138,"Harry Triguboff Foundation",,"Business","L 11 528 Kent St",,,"Sydney","New South Wales",2000,"Australia",,"03/12/2012","01/01/2005","Large",6,"30-Jun",,"Y",,,,,,,,,,,,,,,,,,,,,,,"Y","Y","Y",,"Y",,,,,,,,,,"Y",,"Y",,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45000062288,"Cerebral Palsy Alliance",,"Business",187,"Allambie Road",,"Allambie Heights","NSW",2100,"AUSTRALIA","https://cerebralpalsy.org.au/","03/12/2012","31/12/1944","Large",10,"30-Jun","Y","Y",,"Y",,,"Y","Y","FJI, TLS","Y",,,,,,,,,,,,,,,"Y","Y","Y","Y",,,,"Y",,,"Y","Y",,,,,,"Y",,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45000759795,"Australian Orthopaedic Association",,"Business","L 12 45-53 Clarence St",,,"Sydney","New South Wales",2000,"Australia","http://www.aoa.org.au","03/12/2012","31/12/1937","Large",13,"30-Jun",,,,,,,,,"COK, FJI, IDN, PNG, SLB, TON, WSM",,,,,,,,,,,,,,,"Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y",,"Y","Y","Y","Y",,"Y",,,,"Y","Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45001327519,"The Cram Foundation",,"Business","U 7 75 Cygnet Ave",,,"Shellharbour City Centre","New South Wales",2529,"Australia","www.cramfoundation.com.au","03/12/2012","01/01/1977","Large",10,"30-Jun",,"Y",,,,,,,,"Y",,,,,,,,,,,,,,,"Y","Y",,,,,,,,,,,,,,,"Y","Y",,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45001335182,"Australian Chamber Orchestra Pty Ltd",,"Business","Po Box R21",,,"Royal Exchange","New South Wales",1225,"Australia","aco.com.au","03/12/2012","01/01/1975","Large",14,"31-Dec","Y","Y","Y","Y","Y","Y","Y","Y","GBR, USA",,,,"Y",,,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45002226619,"HVTC Pty Ltd",,"Business","30 Spitfire Pl",,,"Rutherford","New South Wales",2320,"Australia","hvtc.com.au","03/12/2012","01/01/1981","Large",8,"30-Jun",,"Y",,,,,,,,,,,,"Y",,,,,,,,,,"Y","Y","Y",,,,"Y",,,"Y",,,,"Y",,,"Y",,"Y","Y","Y","Y",,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45002399608,"Northholm Grammar School Ltd",,"Business","79-81 Cobah Rd",,,"Arcadia","New South Wales",2159,"Australia","http://www.northholm.nsw.edu.au","03/12/2012","01/01/1982","Large",13,"31-Dec",,"Y",,,,,,,,,,,,"Y",,,,,,,,,,,,,"Y",,,,,,,,"Y",,,,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45002569271,"The Hunger Project Australia",,"Business","L 7 104 Bathurst St",,,"Sydney","New South Wales",2000,"Australia","thp.org.au","03/12/2012","01/01/1983","Large",14,"31-Dec",,"Y",,"Y",,,"Y","Y","BEN, BFA, BGD, GHA, IND, SEN, ZMB","Y",,,,,,,,,"Y",,,,,,,,,"Y",,,,"Y",,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45004076297,"The National Council Of The Young Men's Christian Associations Of Australia",,"Business",,,,,,,,"www.ymca.org.au/","03/12/2012","31/12/1916","Large",14,"30-Jun",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,"Y","Y","Y",,"Y",,,,"Y",,,,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45005977837,"Sri Guru Nanak Satsang Sabha",,"Business","127 Whitehorse Rd",,,"Blackburn","Victoria",3130,"Australia","https://gurdwarablackburn.com.au/","03/12/2012",,"Large",10,"30-Jun",,,,,,,"Y",,,,,,"Y","Y",,,,,"Y",,"Y","Y",,,"Y","Y","Y",,"Y","Y","Y","Y","Y",,"Y","Y","Y",,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45008392372,"The Tax Institute",,"Business","L 37 100 Miller St",,,"North Sydney","New South Wales",2060,"Australia","http://www.taxinstitute.com.au","03/12/2012","31/12/1952","Large",11,"30-Jun",,,,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45008663349,"Engineering Education Australia Pty. Limited",,"Business","L 31 600 Bourke St",,,"Melbourne","Victoria",3000,"Australia","https://eeaust.com.au/","03/12/2012","01/01/1989","Large",7,"30-Jun",,,,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45009327986,"Flinton Pty Ltd",,"Business","58 Head St",,,"Alice Springs","NT",870,"AUSTRALIA",,"03/12/2012","01/01/1976","Large",4,"30-Jun",,,,,,,,"Y",,,,,,,,,,,"Y",,,,,"Y",,,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45010316462,"LifeFlight Australia Limited",,"Business","32 Edward St",,,"Brisbane City","Queensland",4000,"Australia",,"03/12/2012","01/01/1981","Large",11,"30-Jun",,"Y","Y","Y","Y",,"Y",,"ARE, BGD, CHN, FJI, FSM, GBR, HKG, IDN, IND, JPN, LKA, MDV, MHL, MMR, NCL, NRU, NZL, OMN, PNG, PRK, SGP, SLB, USA, VNM, VUT","Y",,,,,,,,,"Y",,,,,,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45031350779,"Cairns & District Child Care Development Assoc Inc",,"Business","Kindergarten Assoc",,,"Edge Hill","Queensland",4870,"Australia","www.cairnschildcare.com.au/","03/12/2012","01/01/1996","Large",2,"30-Jun",,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,"Y",,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45037269595,"C A R E Inc",,"Business",,,,,,,,"www.carefcs.org","03/12/2012","01/01/1983","Large",9,"30-Jun","Y",,,,,,,,,"Y",,,,,,,,,"Y",,,,,,"Y",,,,,,,,"Y",,,,,,,"Y",,,,,"Y",,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45056676558,"Araluen Centre",,"Business","226 Old Eltham Rd",,,"Lower Plenty","Victoria",3093,"Australia","http://araluen.org","03/12/2012","01/01/1992","Large",11,"30-Jun",,,,,,,"Y",,,"Y",,,,,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45062537259,"CAIRNS ART GALLERY LIMITED",,"Business","40 Abbott St",,,"Cairns City","Queensland",4870,"Australia","www.cairnsregionalgallery.com.au","03/12/2012","01/01/1994","Large",14,"30-Jun",,,,"Y",,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45070160904,"Ywam Medical Ships - Australia Ltd",,"Business","215 Walker St",,,"Townsville City","Queensland",4810,"Australia","www.ywamships.org","03/12/2012","01/01/1995","Large",12,"31-Dec",,,,"Y",,,,,"PNG","Y",,,,,"Y",,,,"Y",,"Y",,,,,,,"Y",,,,,,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45070276809,"Kardinia International College (Geelong) Ltd",,"Business","29-31 Kardinia Drive","Victoria",,"Bell Post Hill","VIC",3215,"Australia","kardinia.vic.edu.au","03/12/2012","01/01/1995","Large",10,"31-Dec",,,,,,,"Y",,,,,,,"Y",,,,,,,,,,"Y",,,"Y",,"Y","Y",,,"Y","Y","Y",,,,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45071386957,"Midway Community Care",,"Business","6 Galbraith Loop",,,"Falcon","Western Australia",6210,"Australia","http://www.midwaycc.com.au","03/12/2012","01/01/1987","Large",7,"30-Jun",,,,,,,,"Y",,"Y",,,,,,,,,,,,,,,"Y","Y",,,,,,,,,,,,,,,,"Y",,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45074766224,"Therapeutic Guidelines Ltd",,"Business","Ground Floor","473 Victoria Street",,"West Melbourne","VIC",3003,"Australia",,"03/12/2012","01/01/1999","Large",12,"31-Dec",,,,,,,"Y",,,,"Y",,,,"Y",,,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45075648378,"Mercy Connect Limited",,"Business",,,,,,,,"www.mercyconnect.org.au","03/12/2012","01/01/1996","Large",6,"30-Jun",,"Y",,,,,,,,"Y",,,,,,,,,,,,"Y",,,,,,,,,,"Y",,,,"Y",,,,,,"Y",,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45090934137,"The Trustee For Bendigo Education Trust",,"Business","155 Olympic Parade",,,"KANGAROO FLAT","VIC",3555,"Australia",,"03/12/2012","01/01/2001","Large",10,"31-Dec",,,,,,,"Y",,,,,,,"Y",,,,,,,,,,,,,,,,,,"Y",,,"Y","Y",,,,,"Y","Y",,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45092879082,"FRESHCARE LIMITED",,"Business","Suite B30, Level 1, Market Plaza Building, 250-318 Parramatta Rd",,,"Homebush","NSW",2140,"Australia","www.freshcare.com.au","12/03/2020","17/05/2000","Large",9,"30-Jun",,,,,,,,,,,,,,,,,,,"Y",,,,"Y",,"Y","Y","Y",,"Y",,"Y","Y",,,,"Y",,,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45093341943,"MURU MITTIGAR LIMITED",,"Business",,,,,,,,"www.murumittigar.com.au","03/12/2012","16/06/2000","Large",6,"30-Jun",,"Y",,,,,,,,"Y",,,,,,,,,,,,,,"Y","Y","Y","Y",,"Y",,"Y",,"Y",,"Y",,,,,,,,,,"Y",,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45096458909,"Campion Foundation Limited",,"Business","8-14 Austin Woodbury Pl",,,"Toongabbie","New South Wales",2146,"Australia","http://campion.edu.au","03/12/2012","01/01/2001","Large",10,"31-Dec",,"Y",,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45096682405,"Jobtrain Wa Pty Ltd",,"Business","1 Lichfield Street",,,"Victoria Park","WA",6100,"Australia",,"03/12/2012","01/01/2005","Large",3,"30-Jun",,,,,,,,"Y",,"Y",,,"Y",,,,,,,,,"Y",,"Y",,,,,,"Y",,,"Y",,"Y",,"Y",,,"Y","Y","Y",,,"Y",,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45098570515,"Osteoporosis Australia",,"Business","C2.11, 22-36 Moutain St",,,"Ultimo","NSW",2007,"Australia","www.osteoporosis.org.au","03/12/2012","01/01/2001","Large",12,"30-Jun",,"Y",,,,,,,,,"Y",,,,"Y",,,,,,,,,,"Y","Y",,,,,,"Y",,,,"Y",,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45103660948,"The Kokoda Track Foundation Limited",,"Business","L 1 274 Darling St",,,"Balmain","New South Wales",2041,"Australia","www.ktf.ngo","03/12/2012","01/01/2003","Large",12,"31-Dec",,"Y",,,,,,,"PNG","Y",,,,,,,,,,,,"Y",,,,,"Y","Y",,"Y","Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45104664792,"Stella Maris Seacombe Gardens Parish School",,"Business","1 SYME AVENUE",,,"SEACOMBE GARDENS","SA",5047,,,"03/12/2012","31/12/1955","Large",4,"31-Dec",,,,,"Y",,,,,,,,,"Y",,,,,,,"Y",,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45121476024,"Australian Christian College - Southlands Ltd",,"Business",,,,,,,"Australia",,"03/12/2012","01/01/2006","Large",4,"31-Dec",,,,,,,,"Y",,,,,,"Y",,,,,,,"Y",,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45130129081,"Catholic Parish Of St Mary Immaculate Mother Of God Bellingen - Mt St Johns Primary Dorrigo",,"Business","PO Box 158",,,"Lismore","NSW",2480,,,"03/12/2012","31/12/1923","Large",4,"31-Dec",,"Y",,,,,,,,,,,,"Y",,,,,,,"Y",,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45132672292,"Trans Tasman Radiation Oncology Group Limited",,"Business","8 Platt St",,,"Waratah","New South Wales",2298,"Australia","trog.com.au","03/12/2012","01/01/1989","Large",12,"31-Dec","Y","Y","Y","Y","Y","Y","Y","Y","NZL",,"Y",,,"Y","Y",,,,,,,,,,,,,,,,,,,,"Y",,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45134215768,"Remote Area Health Corps Limited",,"Business",,,,,,,,"https://www.rahc.com.au/","03/12/2012","01/01/2008","Large",9,"30-Jun",,,"Y",,,,,,,,"Y",,,,,,,,,,,,,"Y",,,,,,,,"Y",,,"Y","Y",,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45135646687,"Vincentcare Community Housing",,"Business","L 2 452 Flinders St",,,"Melbourne","Victoria",3000,"Australia","www.vincentcare.org.au","03/12/2012","01/01/2009","Large",9,"30-Jun",,,,,,,"Y",,,"Y",,,,,,,,,,,,"Y",,,,,,,,,,,,,"Y",,,,,"Y",,,,,,,"Y",,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45138151569,"LGBTIQPLUS HEALTH AUSTRALIA",,"Business","Level 3, 100 Harris St","WeWork",,"PYRMONT","NSW",2009,"Australia","http://www.lgbtiqhealth.org.au","03/12/2012","01/01/2009","Large",14,"30-Jun",,,,,,,,,,,"Y",,,,"Y",,,,,,,"Y",,,"Y","Y","Y",,,,"Y",,,"Y",,,,,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45138879419,"Jcu Univet Pty Ltd",,"Business","Bldg 104, Vet Emergency Ctr & Hospital","1 Solander Road",,"Townsville","QLD",4811,"AUSTRALIA",,"03/12/2012","01/01/2009","Large",6,"31-Dec",,,,"Y",,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
